properties/label_type,properties/severity,GEN_ALIAS
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,Beacon Hill
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,Beacon Hill
Obstacle,5.0,South Beacon Hill/NewHolly
Obstacle,3.0,South Beacon Hill/NewHolly
Obstacle,5.0,South Beacon Hill/NewHolly
Obstacle,4.0,Beacon Hill
Obstacle,3.0,Beacon Hill
Obstacle,5.0,Beacon Hill
Obstacle,3.0,Beacon Hill
Obstacle,2.0,South Beacon Hill/NewHolly
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,Beacon Hill
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,Beacon Hill
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,Duwamish/SODO
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,Duwamish/SODO
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,Duwamish/SODO
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Other,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,South Beacon Hill/NewHolly
NoCurbRamp,3.0,South Beacon Hill/NewHolly
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,South Beacon Hill/NewHolly
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
CurbRamp,1.0,Central Area/Squire Park
CurbRamp,1.0,Central Area/Squire Park
CurbRamp,2.0,Miller Park
SurfaceProblem,1.0,North Beacon Hill/Jefferson Park
SurfaceProblem,2.0,North Beacon Hill/Jefferson Park
SurfaceProblem,3.0,North Beacon Hill/Jefferson Park
SurfaceProblem,2.0,North Beacon Hill/Jefferson Park
SurfaceProblem,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,Beacon Hill
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,South Beacon Hill/NewHolly
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,,Beacon Hill
Obstacle,3.0,Beacon Hill
Obstacle,3.0,South Beacon Hill/NewHolly
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,South Beacon Hill/NewHolly
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,Beacon Hill
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,South Beacon Hill/NewHolly
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,Beacon Hill
NoCurbRamp,5.0,Beacon Hill
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,Beacon Hill
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
Obstacle,,Beacon Hill
Obstacle,3.0,Beacon Hill
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,South Beacon Hill/NewHolly
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,South Beacon Hill/NewHolly
Obstacle,,Beacon Hill
Obstacle,2.0,Beacon Hill
Obstacle,2.0,South Beacon Hill/NewHolly
Obstacle,5.0,Beacon Hill
Obstacle,4.0,South Beacon Hill/NewHolly
Obstacle,4.0,Beacon Hill
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,Duwamish/SODO
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Other,,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,1.0,South Beacon Hill/NewHolly
NoCurbRamp,5.0,South Beacon Hill/NewHolly
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,Beacon Hill
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,1.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,,South Beacon Hill/NewHolly
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,Duwamish/SODO
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,2.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,1.0,North Beacon Hill/Jefferson Park
Obstacle,4.0,North Beacon Hill/Jefferson Park
Obstacle,3.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,North Beacon Hill/Jefferson Park
Obstacle,5.0,Duwamish/SODO
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,4.0,South Beacon Hill/NewHolly
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,Beacon Hill
NoCurbRamp,1.0,Beacon Hill
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,2.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,Beacon Hill
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,Duwamish/SODO
NoCurbRamp,5.0,Duwamish/SODO
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,Duwamish/SODO
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,Beacon Hill
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,1.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,Beacon Hill
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,5.0,Beacon Hill
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,Duwamish/SODO
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,Duwamish/SODO
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,Duwamish/SODO
NoCurbRamp,4.0,Duwamish/SODO
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,Duwamish/SODO
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,Beacon Hill
NoCurbRamp,5.0,Duwamish/SODO
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,5.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,3.0,North Beacon Hill/Jefferson Park
NoCurbRamp,,North Beacon Hill/Jefferson Park
NoCurbRamp,4.0,North Beacon Hill/Jefferson Park
